status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
354821057967236_1211749072274426,"#s40275
Các bạn gái ạ, nếu bạn có người yêu hay không thì cũng hãy tự đi xe đi để tránh cảm giác thất vọng và hụt hẫng như này. Lúc đầu nó ny ấy các bạn à, dù học xa trường RMIT 15 cây số mà ngày nào cũng lên tận lớp đón cơ. Bây giờ dù lịch học mình ít lại thì ""em đi grab về đi"". Mình biết là thời gian yêu lâu rồi chả anh nào muốn lấy le muốn thể hiện với bạn gái nữa. Mình cũng biết con gái phải tự lập ko nên dựa dẫm vào ai cả và cũng rất bình thường với việc đi grab nhưng mà vẫn thấy cay cay thế nào huhu",,status,,2017-02-19 06:02:34,357,47,4,294,5,1,55,2,0
354821057967236_1211747662274567,"#s40274
SG.
Boss trường mình có dùng fb kh mn ? :v",,status,,2017-02-19 05:59:14,20,2,0,19,0,0,1,0,0
354821057967236_1211743515608315,"#s40274
SG 
Có bạn nào rớt môn giống mình k? Sao mình thấy mình tệ hại quá. Có vẻ như ai cũng đậu chỉ riêng mình rớt.",,status,,2017-02-19 05:56:26,29,1,0,19,2,0,0,8,0
354821057967236_1211743128941687,"#s40273
Các ac cho e hỏi GPA khoảng bao nhiêu thì có thể có học bổng của RMIT ạ

Gần cuối tháng 6 năm nay mới thi tốt nghiệp nhưng e muốn nộp đơn xin học bổng cho kì học tháng 6 thì có được không

Cảm ơn các ac",,status,,2017-02-19 05:55:24,27,4,0,25,2,0,0,0,0
354821057967236_1211742788941721,"#s40272
[SG]:
Sắp tới ngày nhập học rồi, nếu như các bạn đang tìm 1 nơi ở gần trường, an ninh và sạch sẽ thì thử xem phòng cao cấp của nhà mình mới khai trương nha (https://www.facebook.com/PhuGiaD7/) .Giá phòng: 3tr đến 4tr5/phòng/tháng. Nhà xe rộng mênh mông bảo vệ 24/24 giờ giấc tự do thoải mái và ra về tự do nha mọi người ^_^ 
Mình cũng học RMIT nên mong mọi người có đang tìm phòng thì ghé nhà mình xem và ủng hộ nhé.
Nếu muốn hỏi thêm thông tin chi tiết thì các bạn inbox hoặc call mình qua 0932002559 hoặc fb www.facebook.com/Mina1301 nhe :P",Phú Gia Phòng Trọ Cao Cấp,link,https://www.facebook.com/PhuGiaD7/,2017-02-19 05:54:42,4,5,0,4,0,0,0,0,0
354821057967236_1211544858961514,"#s40271
Mình có thể nào nói khẽ trường ngừng tăng phí 10% mỗi năm được hem dạ...",,status,,2017-02-19 00:28:38,276,5,13,237,3,0,34,2,0
354821057967236_1211544722294861,"#s40270
(sg) Có bạn nào học tiếng Hàn rồi cho mình hỏi học ở đâu dạy hay và thời gian linh động (có giờ buổi tối càng tốt) ko? Mình nên học giao tiếp ko thôi hay học hết các kĩ năng để lấy bằng vậy moing? Thank youuu",,status,,2017-02-19 00:28:19,31,8,0,31,0,0,0,0,0
354821057967236_1211544492294884,"#s40269
Em ở trong ktx RMIT, nghiện games. Cơ mà hình như ktx RMIT chặn cmn LoL với Dota2. Có ai biết cách nào để chơi không, nếu không chắc em méo sống nổi hết kì này :'(",,status,,2017-02-19 00:28:01,38,13,0,31,0,0,7,0,0
354821057967236_1211543792294954,"#s40268
Chuyên mục cảnh báo cho RMIT-er SG Campus !!
Thân chào tất cả các đồng d...à nhầm !! thần dân RMIT !! Mình ở đây được viết confession này, để thông báo cho những bạn NAM RMIT chúng ta, thật sự cẩn trọng trong chuyện kết bạn với một người tự xưng là RMIT-er.
Câu chuyện của mình và một vài người từng bị người này làm cho điêu đứng tâm can, ăn ngủ không yên và đặc biệt nếu bạn lỡ bị cuốn vào thì muốn dứt ra sẽ phải rất khổ sở bời chiêu trò cô gái này mang đến. Mình xin nhắc: Nếu có ai hoặc một người nào đó tên ví dụ như Thy ở cuối tên và có những địa danh như rotterdam hay london hay trường đại học nào ở Anh (Helianthy, Kenthy, Bảo Thy, Andrea Thy,...) với các hình ảnh nhìn khá giống với cô gái này ( thực chất là lấy trên mạng với người cùng tỉ lệ khuôn mặt). Hoặc tự xưng Ngọc và tự nhận là du học sinh về nước thì các các bạn hãy cảnh giác và tìm rõ thông tin về người này. Kịch bản được dựng sẵn để canh me nam sinh RMIT-er một cách lặp lại. Đã rất nhiều trường hợp các bạn nam sinh mới vào trường nhập học chân ướt chân ráo bị dính bẫy. Thực chất cô ta nhắm vào những nam sinh RMIT vì sao thì các bạn có thể tự hiểu. Cô gái này có vài acc clone khác như Thiên Nhân, Nguyễn Hoàng Thiên Phúc ( hình ảnh lấy của người khác), thiên thần và các loại thiên nhiên khác để củng cố thêm sự ảo tưởng vô đối của bản thân. Hãy thật thận trọng với những người tự nhận là sinh viên RMIT như vậy và bằng chứng là cũng từng có vài trường hợp mạo nhận để lấy uy tín và thực hiện mưu đồ không tốt. Mình xin nhắc lại lần nữa: hãy thật cẩn trọng.",,status,,2017-02-19 00:26:32,119,30,5,96,1,1,21,0,0
354821057967236_1211543382294995,"#s40267
SG.
Chào mn,
Haizzz như thế này không biết có ai giống mình không. Mình có tật là khi vào các phòng ban trường mình, khám bệnh, chứng giấy,..nói chung là kiểu trang trọng im phăng phắc là mình lại bị sợ sợ, mình nhát quá chăng?
Khi ra đường mình thường đeo khẩu trang, đi xe buýt cũng thế, lý do là bởi vì mình ngại người khác thấy mặt mình, như thế mình mới cảm thấy tự tin hơn, khi ngồi xe buýt mà k đeo khẩu trang mình có cảm giác ng khác nhìn chằm chằm và soi mình, nhưng thực chất chả ai rảnh để quan tâm, dù biết v mình cũng k thể gạt bỏ cái cảm giác ấy được.
Nhất là lúc đi trên hành lang dãy D trường mình, thấy có người đi ngược chiều tới là mình thấy rất ngại, cố lắm mới qua được.
Haizzz làm sao đây mình cũng 20 tuổi rồi mà sao thấy mình kém quá đi 😢",,status,,2017-02-19 00:25:43,32,9,0,28,0,0,4,0,0
354821057967236_1211542955628371,"#s40266
HN & SG 
Các bác ai còn giữ slides, tutorial, bất kể cái gì về MAB, FAA và CAA thì chia sẻ với em với, em thấy trên BB chỉ có tài liệu theo từng tuần. Em xin chân thành cảm ơn. ID em là s3594595 !!!",,status,,2017-02-19 00:25:03,5,0,0,5,0,0,0,0,0
354821057967236_1211542468961753,"#s40265
SG 
Ai thích trai cơ bắp thì thích chứ riêng tui hông thích tí nào. Thích con trai ốm ốm cao cao thui <3",,status,,2017-02-19 00:24:35,101,21,1,94,3,1,3,0,0
354821057967236_1211542092295124,"#s40264
[SG]

WE ARE HIRING.... AGAIN :)))))))))))) !

Các RMITer iu vấu,

Một học kì mới sắp đến nơi nhằm chấm dứt những chuỗi ngày Tết và hậu Tết, đồng thời cũng là ngày các bạn sắp tốt nghiệp cần kiếm internship hay chỉ đơn giản là làm part-time/full-time,

Các bạn đang gặp may đấy ;) Hiện tại Leinné - một góc cửa hàng đậm chất Pháp tọa lạc tại 38 Lê Lợi - đang có nhu cầu tuyển vào 3 vị trí chủ chốt là GRAPHIC DESIGNER, PATTERN CUTTER & SALE ASSISTANT (với khả năng lên Sale manager).

Ưu tiên cho các bạn sinh viên vừa tốt nghiệp đại học/cao đẳng hoặc các bạn sinh viên đang cần công việc part-time / full-time.

SALE ASSISTANT:
+ Vui vẻ, tháo vát, có tinh thần trách nhiệm cao và có tình yêu với thời trang, thiên nhiên. Có khả năng giao tiếp bằng tiếng Anh sẽ là điểm cộng tốt.
+ Leinné cũng sẽ ưu tiên cho các bạn có ý muốn gắn bó lâu dài, vì về sau trong công việc sẽ có promotion nhằm làm tại các vị trí manager. Có thưởng theo doanh thu.
+ GIỜ MỞ CỬA: 9am-8:30pm. Đến sớm nhằm hỗ trợ dọn dẹp, sắp xếp và bán đồ sẽ là những gì bạn cần làm.

-----------
GRAPHIC DESIGNER:
+ Sử dụng tốt các công cụ Adobe Lightroom, photoshop, illustrator... Có kinh nghiệm làm và quản trị web là một điểm cộng lớn.
+ Style minimal, có mắt mĩ thuật, khả năng research tốt, nắm bắt vấn đề nhanh. 
+ Thiết kế các banner, poster và chăm chút web của cửa hàng sẽ là những gì bạn cần làm.
+ Part time, full time.
+ Bạn sẽ được làm cùng và chia sẻ với mọi người những thú vui đọc sách, điện ảnh, cafe và enjoy life trong môi trường start-up, trong màu sắc thiên nhiên và không gian giản dị, mộc mạc của cửa hàng.

-----------
PATTERN CUTTER:
+ Cắt vải, ra rập, nhảy size ... Những công việc liên quan đến vải vóc sẽ là những gì bạn sẽ làm. 
+ Gọn gàng, tháo vát, có trách nhiệm cũng như biết sắp xếp công việc hợp lí.
Bằng cách gửi hồ sơ xin việc - bao gồm một cv nếu làm sale hoặc một cv và portfolio nếu chọn graphic designer, Leinné sẽ xem xét và sắp xếp với bạn buổi phỏng vấn trong tuần trong thời gian sớm nhất.

*Để nhận 1 trong 3 vị trí trên,  các bạn vui lòng gửi CV vào email: danlongltd@gmail.com và nói rõ khung giờ bạn có thể làm :) *

---------
Apartment Leinné: 
leinné (n): an innate wanderlust
Origin: ""leisure"" & ""inné""
| 2nd floor, 38 Le Loi, Dis. 1 (Open: 9am – 8:30pm)
Order/Contact: (08) 38 4 111 49/ (08) 9 777 38 38 0",,status,,2017-02-19 00:24:08,15,7,3,14,1,0,0,0,0
354821057967236_1211540948961905,"#s40263
SG 
Yo hé lu a chị , e là học sinh mới và e chỉ mới đki vào anh văn thôi ạ . Mà có điều e k hiểu là chị tư vấn kêu e nên học Unistar , e thì ngu ngơ  chả biết cái đó là gì ạ . Và theo kinh nghiệm của a chị có nên học Unistar k ạ :) . Điểm học bạ e chỉ có 6.5 liệu có ảnh hưởng gì k ạ . Mong a chị cmt nhiệt tình ạ cảm ơn a chị",,status,,2017-02-19 00:22:33,13,3,0,13,0,0,0,0,0
354821057967236_1211540695628597,"#s40262
Cho e hỏi e muốn đki vô group Rmit Ambassador, mấy ac hay dẫn highschool tour thì mình sẽ mail cho ai ạ ?? Bữa e có thấy đc mail nhưng chưa kịp note lại ! E cám ơn ạ",,status,,2017-02-19 00:22:05,14,1,0,14,0,0,0,0,0
354821057967236_1210473335735333,"#s40261
SG
trường mình có ai thích board game không? mình thấy trường chưa có club nào về board game. nếu muốn lập một club mới thì phải làm thế nào vậy mọi người?",,status,,2017-02-17 21:28:18,129,24,0,118,7,0,4,0,0
354821057967236_1210472915735375,"#s40260
Sg 
chuyện là mình mún đi Sing mà chả có ai đi cùng cả. bạn nào mún đi sing với mình ko. tiêu chí là chỉ mún qua đó shopping thôi. :))) mà bạn nào đi cùng cho vui :))) mình cũng quen có vài chổ homestay cũng đc. hoặc có thể ở ks tuỳ bạn.. mình cần một bạn đi cùng 1 hoặc nhiều cũng dc . tại mình có mình nên dễ lắm . nếu đi tầm 2-3 tuần nữa .. mình thích tính bạn nào chịu chơi tí kiểu đừng quá tiết kiệm quá. mà đừng e rè quá nhé. Mình là nam.",,status,,2017-02-17 21:27:21,83,18,0,73,5,3,2,0,0
354821057967236_1210472309068769,"#s40259
SG
Em mới vô trường sem đầu tiên. Cho em hỏi chọn học phí cố định thì có lợi hơn không mấy anh chị ?",,status,,2017-02-17 21:26:27,24,1,0,23,1,0,0,0,0
354821057967236_1210471855735481,"#s40258
SG] 

Xin chào mọi người, em là sinh viên mới của trường mình và mới đi Orientation Day hôm 15/2 ạ. 

Em thấy rằng trường mình đối xử sinh viên Việt Nam với sinh viên nước ngoài có sự khác biệt ạ! Chuyện là hôm em đi Orientation Day, nhóm sinh viên Việt và sinh viên nước ngoài được tách riêng ra. Sau đấy, thì nhóm sinh viên nước ngoài được xem văn nghệ như kiểu ""Welcome to RMIT Viet Nam"" trong khi nhóm sinh viên Việt của tụi em thì chả có tiết mục welcome nào cả? 

Em không ở đây để ganh tỵ là sao không có tiết mục welcome hay không? Mà cái quan trọng là cảm giác của bản thân, kiểu như thấy mình không được đối xử công bằng giống người nước ngoài vậy? Tụi em cũng đóng tiền học bằng nhau hết, Tây hay Ta thì cũng đóng tưng đó tiền, vậy tại sao trường không đối xử giống nhau hết nhỉ? 

Em biết đây chỉ là chuyện nhỏ không có gì đáng nói, nhưng nó lại làm em suy nghĩ, nếu như sau này trường cũng có những ưu đãi hay những hỗ trợ cho sinh viên quốc tế tốt hơn sinh viên Việt Nam thì sao? Nếu chuyện đó xảy ra thì sinh viên Việt Nam của mình sẽ bị thiệt!!! 

Em chỉ muốn chia sẻ cảm giác bản thân vậy thui. Hy vọng mọi người có cùng quan điểm với em. Nếu không thì xin đừng chửi em nhỏ nhen ạ! Em cảm ơn <3 <3",,status,,2017-02-17 21:25:58,70,12,0,55,3,0,10,0,2
354821057967236_1210470645735602,"#s40257
#SG
Các bạn ơi, cho mình hỏi, chúng ta nên xưng hô với  công đồng LGBT như thế nào cho lịch sự. Mình không phân biệt gì hết, chỉ có điều mỗi xưng hô ""anh, chị"" mình thấy họ ngại ra mặt luôn. Mình không cố ý, chỉ là không biết thôi. Các bạn có cao kiến gì chỉ mình với, mình cảm ơn các bạn nhiều.",,status,,2017-02-17 21:24:36,30,7,0,25,2,0,3,0,0
354821057967236_1209827335799933,"#s40256
SG Mình là du học sinh ở adelaide úc, muốn vào đây kiếm 1 bạn nữ. Lí do mình chọn RMIT vì mình cũng là con gái - mình nghĩ ở RMIT sẽ ít đánh giá và thoáng hơn về vấn đề này cũng như mình muốn cùng luyện tiếng anh với bạn. Mình 19, ai muốn cho mình 1 cơ hội tìm kiếm nửa kia thì cứ comment ở dưới nha! Cảm ơn",,status,,2017-02-17 09:27:00,42,5,0,40,1,1,0,0,0
354821057967236_1209825079133492,"#s40255
SG Mọi người cho mình hỏi bằng cử nhân IT của trường mình có được các trường quốc tế công nhận để học thạc sĩ ko ạ ? Cụ thể là có anh chị nào tốt nghiệp IT trường mình rồi qua Nhật tiếp tục học hoặc làm việc ko ạ ? Nếu có xin cho em chút kinh nghiệm ạ.Xin cám ơn.",,status,,2017-02-17 09:23:53,10,1,0,10,0,0,0,0,0
